Sentence length: 5
[2019-05-01 21:40] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1818.82, Accuracy = 0.16, Loss = 2.302
[2019-05-01 21:40] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 4605.53, Accuracy = 0.44, Loss = 1.288
[2019-05-01 21:40] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 4599.81, Accuracy = 0.47, Loss = 1.012
[2019-05-01 21:40] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 4608.10, Accuracy = 0.57, Loss = 0.866
[2019-05-01 21:40] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 4598.27, Accuracy = 0.63, Loss = 0.675
[2019-05-01 21:40] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 4580.81, Accuracy = 0.92, Loss = 0.457
[2019-05-01 21:40] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 4595.40, Accuracy = 0.77, Loss = 0.555
[2019-05-01 21:40] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 4638.96, Accuracy = 0.91, Loss = 0.429
[2019-05-01 21:40] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 4621.31, Accuracy = 0.97, Loss = 0.348
[2019-05-01 21:40] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 4643.25, Accuracy = 0.86, Loss = 0.360
[2019-05-01 21:40] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 4634.27, Accuracy = 0.88, Loss = 0.304
[2019-05-01 21:40] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 4644.01, Accuracy = 0.89, Loss = 0.227
[2019-05-01 21:40] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 4645.54, Accuracy = 0.94, Loss = 0.207
[2019-05-01 21:40] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 4636.47, Accuracy = 0.98, Loss = 0.206
[2019-05-01 21:40] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 4622.70, Accuracy = 0.92, Loss = 0.142
[2019-05-01 21:40] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 4665.68, Accuracy = 1.00, Loss = 0.046
Done training.
Sentence length: 6
[2019-05-01 21:40] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3892.09, Accuracy = 0.12, Loss = 2.303
[2019-05-01 21:41] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 3957.24, Accuracy = 0.40, Loss = 1.330
[2019-05-01 21:41] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 3927.02, Accuracy = 0.56, Loss = 0.998
[2019-05-01 21:41] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 3932.34, Accuracy = 0.79, Loss = 0.722
[2019-05-01 21:41] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 3917.02, Accuracy = 0.77, Loss = 0.568
[2019-05-01 21:41] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 3918.77, Accuracy = 0.74, Loss = 0.541
[2019-05-01 21:41] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 3917.45, Accuracy = 1.00, Loss = 0.287
[2019-05-01 21:41] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 3922.09, Accuracy = 0.94, Loss = 0.175
[2019-05-01 21:41] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 3916.71, Accuracy = 0.86, Loss = 0.264
[2019-05-01 21:41] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 3914.02, Accuracy = 0.98, Loss = 0.197
[2019-05-01 21:41] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 3922.92, Accuracy = 0.94, Loss = 0.156
[2019-05-01 21:41] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 3911.91, Accuracy = 0.84, Loss = 0.428
[2019-05-01 21:41] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 3940.02, Accuracy = 1.00, Loss = 0.015
Done training.
Sentence length: 7
[2019-05-01 21:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3379.88, Accuracy = 0.14, Loss = 2.303
[2019-05-01 21:41] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 3419.12, Accuracy = 0.36, Loss = 1.443
[2019-05-01 21:41] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 3362.93, Accuracy = 0.41, Loss = 1.128
[2019-05-01 21:41] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 3391.33, Accuracy = 0.87, Loss = 0.737
[2019-05-01 21:42] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 3374.28, Accuracy = 0.51, Loss = 0.776
[2019-05-01 21:42] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 3374.81, Accuracy = 0.89, Loss = 0.491
[2019-05-01 21:42] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 3375.72, Accuracy = 0.56, Loss = 0.720
[2019-05-01 21:42] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 3373.87, Accuracy = 0.66, Loss = 0.552
[2019-05-01 21:42] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 3361.03, Accuracy = 0.72, Loss = 0.441
[2019-05-01 21:42] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 3378.23, Accuracy = 0.73, Loss = 0.500
[2019-05-01 21:42] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 3373.30, Accuracy = 0.77, Loss = 0.399
[2019-05-01 21:42] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 3395.47, Accuracy = 1.00, Loss = 0.184
[2019-05-01 21:42] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 3401.47, Accuracy = 0.85, Loss = 0.226
[2019-05-01 21:42] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 3386.28, Accuracy = 1.00, Loss = 0.055
[2019-05-01 21:42] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 3418.62, Accuracy = 1.00, Loss = 0.029
Done training.
